"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"ICICIBANK","EQ","01-Oct-2019","        433.70","        436.95","        443.20","        416.70","        425.60","        424.60","        431.03","   30623906","         13199943609.75","     264954"
"ICICIBANK","EQ","03-Oct-2019","        424.60","        424.00","        434.60","        422.30","        427.50","        427.30","        428.76","   23275379","          9979609655.10","     205747"
"ICICIBANK","EQ","04-Oct-2019","        427.30","        428.50","        429.30","        412.05","        413.10","        413.90","        420.96","   17952697","          7557412589.50","     170246"
"ICICIBANK","EQ","07-Oct-2019","        413.90","        415.10","        423.50","        411.50","        416.10","        416.10","        418.29","   21933703","          9174623042.80","     151810"
"ICICIBANK","EQ","09-Oct-2019","        416.10","        420.25","        438.40","        417.10","        436.50","        436.70","        428.51","   34533981","         14798267533.70","     204220"
"ICICIBANK","EQ","10-Oct-2019","        436.70","        430.00","        431.50","        420.50","        424.50","        423.70","        424.80","   19074005","          8102611371.10","     164265"
"ICICIBANK","EQ","11-Oct-2019","        423.70","        427.95","        433.25","        422.10","        427.90","        428.55","        428.28","   18004922","          7711124795.75","     172683"
"ICICIBANK","EQ","14-Oct-2019","        428.55","        430.00","        436.40","        426.00","        427.60","        428.85","        431.06","   17211042","          7419058636.85","     143230"
"ICICIBANK","EQ","15-Oct-2019","        428.85","        430.00","        435.45","        428.20","        432.20","        431.85","        431.73","   14971985","          6463881606.95","     134995"
"ICICIBANK","EQ","16-Oct-2019","        431.85","        434.50","        439.50","        431.15","        435.80","        435.30","        435.67","   17833051","          7769251555.70","     161578"
"ICICIBANK","EQ","17-Oct-2019","        435.30","        436.00","        443.35","        433.70","        440.75","        440.60","        438.80","   12452421","          5464134193.00","     133501"
"ICICIBANK","EQ","18-Oct-2019","        440.60","        437.70","        443.70","        435.25","        437.10","        437.80","        438.89","   15988455","          7017206607.20","     123664"
"ICICIBANK","EQ","22-Oct-2019","        437.80","        440.50","        458.70","        437.55","        451.75","        451.15","        451.14","   34966169","         15774471226.10","     290446"
"ICICIBANK","EQ","23-Oct-2019","        451.15","        452.00","        459.00","        448.20","        456.35","        455.10","        455.16","   25196183","         11468295250.55","     340998"
"ICICIBANK","EQ","24-Oct-2019","        455.10","        457.40","        459.00","        451.00","        455.50","        454.75","        454.66","   23542540","         10703831743.30","     261128"
"ICICIBANK","EQ","25-Oct-2019","        454.75","        457.70","        470.65","        454.40","        469.20","        469.10","        463.16","   34397573","         15931420717.20","     253652"
"ICICIBANK","EQ","27-Oct-2019","        469.10","        471.00","        473.50","        465.00","        467.80","        469.55","        469.07","    8207818","          3850009414.10","      70202"
"ICICIBANK","EQ","29-Oct-2019","        469.55","        470.20","        482.00","        466.85","        476.00","        477.40","        475.14","   33686172","         16005584352.00","     303796"
"ICICIBANK","EQ","30-Oct-2019","        477.40","        479.00","        479.00","        470.00","        470.65","        471.15","        472.46","   22396012","         10581202220.65","     263757"
"ICICIBANK","EQ","31-Oct-2019","        471.15","        475.00","        476.75","        461.30","        463.95","        463.05","        469.53","   21198377","          9953360561.35","     238072"
"ICICIBANK","EQ","01-Nov-2019","        463.05","        466.65","        466.95","        460.50","        462.90","        462.25","        463.86","   13522994","          6272808818.10","     117030"
"ICICIBANK","EQ","04-Nov-2019","        462.25","        463.00","        472.30","        463.00","        471.00","        470.50","        469.22","   16254715","          7627042745.75","     153946"
"ICICIBANK","EQ","05-Nov-2019","        470.50","        472.10","        474.00","        466.90","        468.25","        468.35","        469.45","   14952189","          7019324502.65","     180825"
"ICICIBANK","EQ","06-Nov-2019","        468.35","        467.15","        483.90","        464.75","        480.00","        480.70","        476.27","   24922680","         11870020810.65","     172963"
"ICICIBANK","EQ","07-Nov-2019","        480.70","        483.00","        483.00","        475.65","        479.60","        478.55","        478.37","   18312032","          8759957484.05","     194335"
"ICICIBANK","EQ","08-Nov-2019","        478.55","        480.75","        496.00","        480.30","        490.00","        489.45","        489.55","   52207121","         25558194807.45","     371240"
"ICICIBANK","EQ","11-Nov-2019","        489.45","        488.00","        499.00","        484.60","        497.25","        496.80","        492.53","   24766065","         12197944597.85","     223652"
"ICICIBANK","EQ","13-Nov-2019","        496.80","        496.80","        497.50","        483.30","        487.00","        485.75","        491.56","   24272664","         11931577536.55","     227547"
"ICICIBANK","EQ","14-Nov-2019","        485.75","        489.75","        499.85","        483.75","        498.05","        498.65","        492.98","   35396276","         17449708738.00","     270076"
"ICICIBANK","EQ","15-Nov-2019","        498.65","        497.85","        509.70","        496.00","        498.85","        499.85","        503.80","   42074833","         21197467232.25","     276592"
"ICICIBANK","EQ","18-Nov-2019","        499.85","        498.75","        504.45","        496.65","        499.00","        498.35","        499.88","   22910109","         11452220256.20","     261393"
"ICICIBANK","EQ","19-Nov-2019","        498.35","        497.95","        502.00","        489.85","        494.30","        493.50","        496.24","   27939336","         13864492100.70","     258229"
"ICICIBANK","EQ","20-Nov-2019","        493.50","        495.20","        498.00","        492.50","        494.85","        495.00","        495.21","   22606112","         11194744009.15","     251166"
"ICICIBANK","EQ","21-Nov-2019","        495.00","        498.10","        503.80","        491.25","        499.00","        498.25","        498.95","   25745594","         12845846675.85","     208747"
"ICICIBANK","EQ","22-Nov-2019","        498.25","        501.10","        501.75","        492.15","        497.65","        496.80","        497.43","   18462401","          9183724341.85","     195716"
"ICICIBANK","EQ","25-Nov-2019","        496.80","        492.00","        500.00","        491.55","        498.45","        497.80","        496.19","   25692878","         12748604394.30","     200426"
"ICICIBANK","EQ","26-Nov-2019","        497.80","        501.80","        517.55","        501.00","        513.00","        510.70","        509.65","  286857658","        146195891796.85","     675515"
"ICICIBANK","EQ","27-Nov-2019","        510.70","        513.90","        515.85","        504.30","        506.75","        505.50","        507.71","   29866539","         15163592466.20","     223934"
